-51.75662794,-49.31225718,-48.56903933,-50.05547503
-49.2339767,-49.31225718,-48.56903933,-50.05547503
-49.23499406,-49.31225718,-48.56903933,-50.05547503
-49.68221808,-49.31225718,-48.56903933,-50.05547503
-49.85947443,-49.31225718,-48.56903933,-50.05547503
-50.63284216,-49.31225718,-48.56903933,-50.05547503
-50.49649501,-49.31225718,-48.56903933,-50.05547503
-50.63986693,-49.31225718,-48.56903933,-50.05547503
-50.62863275,-49.31225718,-48.56903933,-50.05547503
-50.64033565,-49.31225718,-48.56903933,-50.05547503
-50.89516653,-49.31225718,-48.56903933,-50.05547503
-51.34738737,-49.31225718,-48.56903933,-50.05547503
-53.81836355,-49.31225718,-48.56903933,-50.05547503
-52.48980069,-49.31225718,-48.56903933,-50.05547503
-53.01309262,-49.31225718,-48.56903933,-50.05547503
-54.63852622,-49.31225718,-48.56903933,-50.05547503
-55.4106108,-49.31225718,-48.56903933,-50.05547503
-57.73200414,-49.31225718,-48.56903933,-50.05547503
-55.59587278,-49.31225718,-48.56903933,-50.05547503
-55.33258339,-49.31225718,-48.56903933,-50.05547503
-54.74455867,-49.31225718,-48.56903933,-50.05547503
-53.95194226,-49.31225718,-48.56903933,-50.05547503
-52.83933579,-49.31225718,-48.56903933,-50.05547503
-54.35382767,-49.31225718,-48.56903933,-50.05547503
-51.75844672,-49.31225718,-48.56903933,-50.05547503
-53.0488573,-49.31225718,-48.56903933,-50.05547503
-58.38590376,-49.31225718,-48.56903933,-50.05547503
-51.00796355,-49.31225718,-48.56903933,-50.05547503
-47.4368211,-49.31225718,-48.56903933,-50.05547503
-45.75059964,-49.31225718,-48.56903933,-50.05547503
-48.70920986,-49.31225718,-48.56903933,-50.05547503
-48.54729828,-49.31225718,-48.56903933,-50.05547503
-48.50609711,-49.31225718,-48.56903933,-50.05547503
-48.95778155,-49.31225718,-48.56903933,-50.05547503
-49.40092061,-49.31225718,-48.56903933,-50.05547503
-48.04614277,-49.31225718,-48.56903933,-50.05547503
-49.54602733,-49.31225718,-48.56903933,-50.05547503
-46.09143477,-49.31225718,-48.56903933,-50.05547503
-45.37365173,-49.31225718,-48.56903933,-50.05547503
-48.86335914,-49.31225718,-48.56903933,-50.05547503
-52.27831778,-49.31225718,-48.56903933,-50.05547503
-51.90459211,-49.31225718,-48.56903933,-50.05547503
-53.33562447,-49.31225718,-48.56903933,-50.05547503
-55.25050955,-49.31225718,-48.56903933,-50.05547503
-57.74401782,-49.31225718,-48.56903933,-50.05547503
-51.6749664,-49.31225718,-48.56903933,-50.05547503
-48.92734244,-49.31225718,-48.56903933,-50.05547503
-47.87022756,-49.31225718,-48.56903933,-50.05547503
-45.4683553,-49.31225718,-48.56903933,-50.05547503
-45.41651976,-49.31225718,-48.56903933,-50.05547503
-44.44280433,-49.31225718,-48.56903933,-50.05547503
-47.25527619,-49.31225718,-48.56903933,-50.05547503
-48.41669499,-49.31225718,-48.56903933,-50.05547503
-45.34502935,-49.31225718,-48.56903933,-50.05547503
-45.92479055,-49.31225718,-48.56903933,-50.05547503
-45.21300151,-49.31225718,-48.56903933,-50.05547503
-42.89176005,-49.31225718,-48.56903933,-50.05547503
-44.71570978,-49.31225718,-48.56903933,-50.05547503
-45.26544077,-49.31225718,-48.56903933,-50.05547503
-44.75542661,-49.31225718,-48.56903933,-50.05547503
-45.49078179,-49.31225718,-48.56903933,-50.05547503
-47.13986485,-49.31225718,-48.56903933,-50.05547503
-45.83317871,-49.31225718,-48.56903933,-50.05547503
-49.73897952,-49.31225718,-48.56903933,-50.05547503
-44.13448762,-49.31225718,-48.56903933,-50.05547503
-45.12681014,-49.31225718,-48.56903933,-50.05547503
-46.03961275,-49.31225718,-48.56903933,-50.05547503
-47.18998036,-49.31225718,-48.56903933,-50.05547503
-48.33626006,-49.31225718,-48.56903933,-50.05547503
-51.23467628,-49.31225718,-48.56903933,-50.05547503
-49.90118464,-49.31225718,-48.56903933,-50.05547503
-54.02490059,-49.31225718,-48.56903933,-50.05547503
-56.17243991,-49.31225718,-48.56903933,-50.05547503
-51.69882552,-49.31225718,-48.56903933,-50.05547503
-51.64887189,-49.31225718,-48.56903933,-50.05547503
-51.79314906,-49.31225718,-48.56903933,-50.05547503
-51.43880943,-49.31225718,-48.56903933,-50.05547503
-53.28017818,-49.31225718,-48.56903933,-50.05547503
-49.3431655,-49.31225718,-48.56903933,-50.05547503
-49.7903215,-49.31225718,-48.56903933,-50.05547503
-50.41696237,-49.31225718,-48.56903933,-50.05547503
-51.29475162,-49.31225718,-48.56903933,-50.05547503
-54.97869966,-49.31225718,-48.56903933,-50.05547503
-56.30168352,-49.31225718,-48.56903933,-50.05547503
-52.50057813,-49.31225718,-48.56903933,-50.05547503
-58.00430067,-49.31225718,-48.56903933,-50.05547503
-56.08453312,-49.31225718,-48.56903933,-50.05547503
-54.45982645,-49.31225718,-48.56903933,-50.05547503
-57.11148494,-49.31225718,-48.56903933,-50.05547503
-58.91629771,-49.31225718,-48.56903933,-50.05547503
-71.2239397,-49.31225718,-48.56903933,-50.05547503
-55.93128426,-49.31225718,-48.56903933,-50.05547503
-61.17065136,-49.31225718,-48.56903933,-50.05547503
-59.30163902,-49.31225718,-48.56903933,-50.05547503
-58.69510986,-49.31225718,-48.56903933,-50.05547503
-56.24679565,-49.31225718,-48.56903933,-50.05547503
-55.15800314,-49.31225718,-48.56903933,-50.05547503
-48.83759413,-49.31225718,-48.56903933,-50.05547503
-48.7966241,-49.31225718,-48.56903933,-50.05547503
-47.4368211,-49.31225718,-48.56903933,-50.05547503
-46.96163935,-49.31225718,-48.56903933,-50.05547503
-50.77602652,-49.31225718,-48.56903933,-50.05547503
-57.84134279,-49.31225718,-48.56903933,-50.05547503
-48.5302518,-49.31225718,-48.56903933,-50.05547503
-47.05856188,-49.31225718,-48.56903933,-50.05547503
-47.20972153,-49.31225718,-48.56903933,-50.05547503
-46.22215115,-49.31225718,-48.56903933,-50.05547503
-48.21095974,-49.31225718,-48.56903933,-50.05547503
-47.2252804,-49.31225718,-48.56903933,-50.05547503
-46.88436568,-49.31225718,-48.56903933,-50.05547503
-45.41370497,-49.31225718,-48.56903933,-50.05547503
-49.55879803,-49.31225718,-48.56903933,-50.05547503
-44.138262,-49.31225718,-48.56903933,-50.05547503
-46.40632944,-49.31225718,-48.56903933,-50.05547503
-47.50004816,-49.31225718,-48.56903933,-50.05547503
-45.97189143,-49.31225718,-48.56903933,-50.05547503
-44.25649385,-49.31225718,-48.56903933,-50.05547503
-44.90849994,-49.31225718,-48.56903933,-50.05547503
-45.92985798,-49.31225718,-48.56903933,-50.05547503
-46.00610383,-49.31225718,-48.56903933,-50.05547503
-45.37490653,-49.31225718,-48.56903933,-50.05547503
-45.01397302,-49.31225718,-48.56903933,-50.05547503
-45.72331784,-49.31225718,-48.56903933,-50.05547503
-46.73611334,-49.31225718,-48.56903933,-50.05547503
-48.11766208,-49.31225718,-48.56903933,-50.05547503
-48.6058793,-49.31225718,-48.56903933,-50.05547503
-51.6182337,-49.31225718,-48.56903933,-50.05547503
-46.60625036,-49.31225718,-48.56903933,-50.05547503
-47.1944302,-49.31225718,-48.56903933,-50.05547503
-46.79662643,-49.31225718,-48.56903933,-50.05547503
-45.40527152,-49.31225718,-48.56903933,-50.05547503
-45.02862647,-49.31225718,-48.56903933,-50.05547503
-45.11707525,-49.31225718,-48.56903933,-50.05547503
-46.3626973,-49.31225718,-48.56903933,-50.05547503
-45.71245293,-49.31225718,-48.56903933,-50.05547503
-45.07731064,-49.31225718,-48.56903933,-50.05547503
-46.15421505,-49.31225718,-48.56903933,-50.05547503
-46.17763713,-49.31225718,-48.56903933,-50.05547503
-46.49276616,-49.31225718,-48.56903933,-50.05547503
-47.34894287,-49.31225718,-48.56903933,-50.05547503
-46.85368031,-49.31225718,-48.56903933,-50.05547503
-46.8169863,-49.31225718,-48.56903933,-50.05547503
-46.40703678,-49.31225718,-48.56903933,-50.05547503
-44.67623415,-49.31225718,-48.56903933,-50.05547503
-44.99962464,-49.31225718,-48.56903933,-50.05547503
-44.05844493,-49.31225718,-48.56903933,-50.05547503
-44.09235416,-49.31225718,-48.56903933,-50.05547503
-44.15370817,-49.31225718,-48.56903933,-50.05547503
-44.28330691,-49.31225718,-48.56903933,-50.05547503
-44.25347694,-49.31225718,-48.56903933,-50.05547503
-44.79026601,-49.31225718,-48.56903933,-50.05547503
-44.04487289,-49.31225718,-48.56903933,-50.05547503
-44.75107617,-49.31225718,-48.56903933,-50.05547503
-44.15623522,-49.31225718,-48.56903933,-50.05547503
-44.15034106,-49.31225718,-48.56903933,-50.05547503
-44.70912548,-49.31225718,-48.56903933,-50.05547503
-44.93689762,-49.31225718,-48.56903933,-50.05547503
-44.73877354,-49.31225718,-48.56903933,-50.05547503
-44.68669422,-49.31225718,-48.56903933,-50.05547503
-44.79026601,-49.31225718,-48.56903933,-50.05547503
-44.01795743,-49.31225718,-48.56903933,-50.05547503
-43.89474291,-49.31225718,-48.56903933,-50.05547503
-44.56789819,-49.31225718,-48.56903933,-50.05547503
-44.87406957,-49.31225718,-48.56903933,-50.05547503
-43.90427367,-49.31225718,-48.56903933,-50.05547503
-44.11816978,-49.31225718,-48.56903933,-50.05547503
-44.59577863,-49.31225718,-48.56903933,-50.05547503
-43.99902236,-49.31225718,-48.56903933,-50.05547503
-44.62348734,-49.31225718,-48.56903933,-50.05547503
-44.27420651,-49.31225718,-48.56903933,-50.05547503
-45.0061524,-49.31225718,-48.56903933,-50.05547503
-44.24927831,-49.31225718,-48.56903933,-50.05547503
-44.64076301,-49.31225718,-48.56903933,-50.05547503
-44.80247113,-49.31225718,-48.56903933,-50.05547503
-43.86351777,-49.31225718,-48.56903933,-50.05547503
-44.97869966,-49.31225718,-48.56903933,-50.05547503
-44.46321628,-49.31225718,-48.56903933,-50.05547503
-44.95078698,-49.31225718,-48.56903933,-50.05547503
